game_id,season,week,market,prediction,threshold,model_version,refreshed_at
401858524,2026,11,margin,27.192,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858524,2026,11,total,48.343,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858525,2026,11,margin,-8.265,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858525,2026,11,total,60.331,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858526,2026,11,margin,5.492,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858526,2026,11,total,55.168,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401860914,2026,11,margin,5.842,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401860914,2026,11,total,52.644,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401860915,2026,11,margin,-1.962,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401860915,2026,11,total,47.499,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401860916,2026,11,margin,9.855,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401860916,2026,11,total,57.100,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401860917,2026,11,margin,22.857,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401860917,2026,11,total,54.326,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401861967,2026,11,margin,-0.157,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401861967,2026,11,total,53.806,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862824,2026,11,margin,1.652,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862824,2026,11,total,63.960,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862825,2026,11,margin,-19.683,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862825,2026,11,total,52.012,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862826,2026,11,margin,4.031,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862826,2026,11,total,58.789,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862827,2026,11,margin,3.855,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862827,2026,11,total,57.717,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862828,2026,11,margin,-9.631,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862828,2026,11,total,48.125,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862829,2026,11,margin,0.281,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862829,2026,11,total,55.318,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864536,2026,11,margin,3.220,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864536,2026,11,total,49.702,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864537,2026,11,margin,-7.741,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864537,2026,11,total,51.896,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864538,2026,11,margin,10.205,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864538,2026,11,total,51.696,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864539,2026,11,margin,1.782,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864539,2026,11,total,47.521,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864540,2026,11,margin,2.135,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864540,2026,11,total,49.297,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866458,2026,11,margin,-4.573,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866458,2026,11,total,45.985,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866459,2026,11,margin,6.652,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866459,2026,11,total,47.565,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866460,2026,11,margin,3.516,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866460,2026,11,total,51.470,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866461,2026,11,margin,-0.564,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866461,2026,11,total,48.338,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866462,2026,11,margin,7.602,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866462,2026,11,total,43.347,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866463,2026,11,margin,23.754,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866463,2026,11,total,53.930,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869928,2026,11,margin,2.724,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869928,2026,11,total,50.841,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869937,2026,11,margin,2.377,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869937,2026,11,total,57.462,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869952,2026,11,margin,1.173,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869952,2026,11,total,53.710,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869969,2026,11,margin,4.167,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869969,2026,11,total,48.096,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401870752,2026,11,margin,1.578,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401870752,2026,11,total,58.461,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401870769,2026,11,margin,-2.998,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401870769,2026,11,total,55.057,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401870796,2026,11,margin,0.830,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401870796,2026,11,total,56.402,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871060,2026,11,margin,0.754,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871060,2026,11,total,49.254,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871061,2026,11,margin,8.616,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871061,2026,11,total,50.967,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871099,2026,11,margin,11.336,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871099,2026,11,total,52.259,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871100,2026,11,margin,4.077,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871100,2026,11,total,53.115,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856748,2026,12,margin,-0.451,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856748,2026,12,total,54.340,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856751,2026,12,margin,2.467,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856751,2026,12,total,47.260,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856752,2026,12,margin,5.406,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856752,2026,12,total,43.336,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856753,2026,12,margin,-26.060,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856753,2026,12,total,50.681,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856754,2026,12,margin,-4.763,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856754,2026,12,total,49.503,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856755,2026,12,margin,11.269,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856755,2026,12,total,54.667,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856865,2026,12,margin,1.961,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856865,2026,12,total,49.518,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856866,2026,12,margin,-6.273,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856866,2026,12,total,56.172,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856867,2026,12,margin,1.688,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856867,2026,12,total,61.726,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856868,2026,12,margin,-7.398,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856868,2026,12,total,56.754,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856869,2026,12,margin,-4.012,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856869,2026,12,total,48.491,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856870,2026,12,margin,15.806,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856870,2026,12,total,51.699,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856871,2026,12,margin,-3.841,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856871,2026,12,total,57.151,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856872,2026,12,margin,-14.384,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856872,2026,12,total,54.640,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858302,2026,12,margin,20.754,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858302,2026,12,total,52.683,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858303,2026,12,margin,0.852,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858303,2026,12,total,43.278,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858304,2026,12,margin,-0.019,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858304,2026,12,total,57.356,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858305,2026,12,margin,0.706,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858305,2026,12,total,46.166,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858306,2026,12,margin,21.737,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858306,2026,12,total,54.706,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858307,2026,12,margin,-0.010,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858307,2026,12,total,54.307,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858308,2026,12,margin,6.733,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858308,2026,12,total,52.357,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858309,2026,12,margin,0.324,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858309,2026,12,total,53.018,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858310,2026,12,margin,-2.516,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858310,2026,12,total,52.044,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858527,2026,12,margin,-8.690,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858527,2026,12,total,49.780,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858528,2026,12,margin,6.325,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858528,2026,12,total,51.219,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858529,2026,12,margin,-14.829,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858529,2026,12,total,52.645,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858530,2026,12,margin,-3.501,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858530,2026,12,total,49.882,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858531,2026,12,margin,-12.874,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858531,2026,12,total,51.262,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858532,2026,12,margin,23.210,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858532,2026,12,total,55.587,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858533,2026,12,margin,1.650,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858533,2026,12,total,56.516,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858534,2026,12,margin,8.921,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858534,2026,12,total,62.838,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858535,2026,12,margin,-6.806,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858535,2026,12,total,50.379,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401860918,2026,12,margin,10.897,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401860918,2026,12,total,56.052,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401860919,2026,12,margin,4.851,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401860919,2026,12,total,50.688,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401860920,2026,12,margin,-2.105,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401860920,2026,12,total,55.374,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401860925,2026,12,margin,12.655,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401860925,2026,12,total,49.456,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401861968,2026,12,margin,-1.587,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401861968,2026,12,total,52.276,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862830,2026,12,margin,9.528,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862830,2026,12,total,50.363,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862831,2026,12,margin,-1.127,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862831,2026,12,total,49.935,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862832,2026,12,margin,15.379,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862832,2026,12,total,50.842,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862833,2026,12,margin,-8.804,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862833,2026,12,total,65.166,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862834,2026,12,margin,6.179,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862834,2026,12,total,61.291,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862835,2026,12,margin,-5.001,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862835,2026,12,total,58.840,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862836,2026,12,margin,-9.239,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862836,2026,12,total,51.957,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864541,2026,12,margin,0.402,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864541,2026,12,total,49.135,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864542,2026,12,margin,-5.897,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864542,2026,12,total,44.255,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864543,2026,12,margin,13.477,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864543,2026,12,total,52.462,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864544,2026,12,margin,-3.506,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864544,2026,12,total,52.330,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864545,2026,12,margin,13.358,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864545,2026,12,total,51.929,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866464,2026,12,margin,14.965,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866464,2026,12,total,51.311,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866465,2026,12,margin,16.897,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866465,2026,12,total,45.709,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866466,2026,12,margin,-11.999,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866466,2026,12,total,50.387,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866467,2026,12,margin,-6.064,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866467,2026,12,total,53.467,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866468,2026,12,margin,17.809,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866468,2026,12,total,49.258,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866469,2026,12,margin,-0.603,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866469,2026,12,total,42.016,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869929,2026,12,margin,4.582,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869929,2026,12,total,50.752,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869938,2026,12,margin,3.783,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869938,2026,12,total,49.706,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869946,2026,12,margin,-2.364,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869946,2026,12,total,52.432,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869953,2026,12,margin,-6.147,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869953,2026,12,total,48.273,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869958,2026,12,margin,-0.052,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869958,2026,12,total,56.135,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871077,2026,12,margin,4.405,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871077,2026,12,total,53.273,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871078,2026,12,margin,1.759,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871078,2026,12,total,50.629,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871079,2026,12,margin,5.669,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871079,2026,12,total,58.912,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871080,2026,12,margin,1.428,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871080,2026,12,total,54.301,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871081,2026,12,margin,2.070,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871081,2026,12,total,53.026,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871101,2026,12,margin,-1.812,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871101,2026,12,total,58.185,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856756,2026,13,margin,-2.412,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856756,2026,13,total,48.771,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856757,2026,13,margin,17.631,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856757,2026,13,total,53.145,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856758,2026,13,margin,-10.595,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856758,2026,13,total,50.323,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856759,2026,13,margin,-0.742,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856759,2026,13,total,57.404,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856760,2026,13,margin,23.871,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856760,2026,13,total,53.421,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856761,2026,13,margin,-8.582,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856761,2026,13,total,52.016,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856762,2026,13,margin,1.356,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856762,2026,13,total,63.633,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856763,2026,13,margin,-2.036,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856763,2026,13,total,42.532,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856764,2026,13,margin,9.042,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856764,2026,13,total,46.063,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856765,2026,13,margin,1.408,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856765,2026,13,total,57.259,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856873,2026,13,margin,1.091,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856873,2026,13,total,52.080,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856874,2026,13,margin,5.910,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856874,2026,13,total,58.947,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856875,2026,13,margin,4.072,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856875,2026,13,total,54.831,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856876,2026,13,margin,16.072,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856876,2026,13,total,58.988,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856877,2026,13,margin,-7.955,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856877,2026,13,total,54.469,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856878,2026,13,margin,0.943,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856878,2026,13,total,47.238,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856879,2026,13,margin,13.489,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856879,2026,13,total,52.603,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401856880,2026,13,margin,20.261,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401856880,2026,13,total,56.995,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858311,2026,13,margin,29.952,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858311,2026,13,total,49.436,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858312,2026,13,margin,8.847,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858312,2026,13,total,46.518,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858313,2026,13,margin,1.181,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858313,2026,13,total,49.719,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858314,2026,13,margin,-15.467,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858314,2026,13,total,51.953,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858315,2026,13,margin,1.164,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858315,2026,13,total,51.804,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858316,2026,13,margin,-21.779,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858316,2026,13,total,56.945,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858317,2026,13,margin,3.585,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858317,2026,13,total,51.537,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858536,2026,13,margin,7.720,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858536,2026,13,total,48.550,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858537,2026,13,margin,-0.758,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858537,2026,13,total,52.691,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858538,2026,13,margin,23.111,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858538,2026,13,total,58.252,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858539,2026,13,margin,-13.059,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858539,2026,13,total,55.948,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858540,2026,13,margin,16.063,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858540,2026,13,total,48.544,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858541,2026,13,margin,9.663,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858541,2026,13,total,54.111,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858542,2026,13,margin,0.217,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858542,2026,13,total,57.919,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858543,2026,13,margin,-1.607,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858543,2026,13,total,56.084,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401858544,2026,13,margin,7.352,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401858544,2026,13,total,48.010,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401861969,2026,13,margin,-8.499,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401861969,2026,13,total,50.155,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862837,2026,13,margin,13.014,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862837,2026,13,total,59.959,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862838,2026,13,margin,9.634,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862838,2026,13,total,60.682,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862839,2026,13,margin,4.165,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862839,2026,13,total,57.918,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862840,2026,13,margin,18.822,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862840,2026,13,total,50.417,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862841,2026,13,margin,-7.520,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862841,2026,13,total,45.349,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862842,2026,13,margin,-24.680,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862842,2026,13,total,54.550,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862843,2026,13,margin,12.402,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862843,2026,13,total,59.519,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864546,2026,13,margin,-0.239,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864546,2026,13,total,46.887,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864547,2026,13,margin,4.890,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864547,2026,13,total,50.155,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864548,2026,13,margin,12.462,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864548,2026,13,total,49.483,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864549,2026,13,margin,-5.401,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864549,2026,13,total,53.218,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401864550,2026,13,margin,2.095,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401864550,2026,13,total,52.783,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866470,2026,13,margin,1.466,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866470,2026,13,total,51.720,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866471,2026,13,margin,1.684,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866471,2026,13,total,44.376,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
