game_id,season,week,season_type,market,abs_edge,claimed,won
401520319,2023,7,regular,margin,4.409,0.646,0.000
401520319,2023,7,regular,total,0.736,0.518,1.000
401520320,2023,7,regular,margin,0.600,0.517,0.000
401520320,2023,7,regular,total,0.046,0.501,1.000
401520321,2023,7,regular,margin,4.746,0.620,0.000
401520321,2023,7,regular,total,3.963,0.595,1.000
401520322,2023,7,regular,margin,1.021,0.517,0.000
401520322,2023,7,regular,total,3.130,0.575,1.000
401520323,2023,7,regular,margin,4.399,0.631,1.000
401520323,2023,7,regular,total,2.215,0.553,0.000
401520324,2023,7,regular,margin,0.346,0.519,1.000
401520324,2023,7,regular,total,7.747,0.681,1.000
401520325,2023,7,regular,margin,1.482,0.553,0.000
401520325,2023,7,regular,total,0.697,0.517,1.000
401520326,2023,7,regular,margin,3.035,0.572,1.000
401520326,2023,7,regular,total,3.912,0.593,0.000
401520327,2023,7,regular,margin,3.248,0.578,1.000
401520327,2023,7,regular,total,0.683,0.517,1.000
401520328,2023,7,regular,margin,2.456,0.612,1.000
401520328,2023,7,regular,total,5.566,0.637,0.000
401524029,2023,7,regular,margin,6.114,0.665,1.000
401524029,2023,7,regular,total,0.389,0.509,1.000
401524030,2023,7,regular,margin,1.185,0.582,1.000
401524030,2023,7,regular,total,0.465,0.511,1.000
401524031,2023,7,regular,margin,4.396,0.613,0.000
401524031,2023,7,regular,total,1.967,0.547,1.000
401524032,2023,7,regular,margin,1.018,0.500,0.000
401524032,2023,7,regular,total,1.295,0.531,1.000
401524033,2023,7,regular,margin,3.601,0.569,1.000
401524033,2023,7,regular,total,7.885,0.683,1.000
401524034,2023,7,regular,margin,2.111,0.556,0.500
401524034,2023,7,regular,total,5.693,0.634,0.000
401525523,2023,7,regular,margin,8.333,0.683,1.000
401525523,2023,7,regular,total,6.637,0.656,0.000
401525524,2023,7,regular,margin,2.736,0.567,0.000
401525524,2023,7,regular,total,2.243,0.554,0.000
401525525,2023,7,regular,margin,1.950,0.589,1.000
401525525,2023,7,regular,total,3.710,0.589,1.000
401525526,2023,7,regular,margin,4.483,0.629,1.000
401525526,2023,7,regular,total,1.921,0.546,1.000
401525527,2023,7,regular,margin,2.122,0.537,0.000
401525527,2023,7,regular,total,4.438,0.606,0.000
401525862,2023,7,regular,margin,0.464,0.508,1.000
401525862,2023,7,regular,total,2.565,0.562,1.000
401525863,2023,7,regular,margin,8.186,0.726,1.000
401525863,2023,7,regular,total,2.333,0.558,0.000
401525864,2023,7,regular,margin,2.898,0.592,1.000
401525864,2023,7,regular,total,4.394,0.604,1.000
401525865,2023,7,regular,margin,4.166,0.583,1.000
401525865,2023,7,regular,total,3.038,0.573,1.000
401525866,2023,7,regular,margin,0.042,0.515,0.000
401525866,2023,7,regular,total,2.441,0.558,1.000
401531371,2023,7,regular,margin,3.535,0.622,0.000
401531371,2023,7,regular,total,1.507,0.536,1.000
401531381,2023,7,regular,margin,3.714,0.631,0.000
401531381,2023,7,regular,total,3.693,0.588,1.000
401531390,2023,7,regular,margin,3.000,0.593,0.000
401531390,2023,7,regular,total,4.407,0.604,1.000
401531405,2023,7,regular,margin,4.281,0.628,0.000
401531405,2023,7,regular,total,4.084,0.598,0.000
401531415,2023,7,regular,margin,4.893,0.650,0.000
401531415,2023,7,regular,total,6.107,0.644,0.000
401531420,2023,7,regular,margin,0.066,0.521,0.000
401531420,2023,7,regular,total,0.323,0.508,0.000
401531888,2023,7,regular,margin,2.750,0.541,0.000
401531888,2023,7,regular,total,0.228,0.506,0.000
401531889,2023,7,regular,margin,2.216,0.539,0.000
401531889,2023,7,regular,total,5.220,0.623,1.000
401531890,2023,7,regular,margin,3.147,0.597,0.000
401531890,2023,7,regular,total,0.805,0.519,0.000
401531891,2023,7,regular,margin,6.178,0.654,1.000
401531891,2023,7,regular,total,6.259,0.647,1.000
401532419,2023,7,regular,margin,3.068,0.563,1.000
401532419,2023,7,regular,total,6.628,0.655,0.000
401532420,2023,7,regular,margin,2.179,0.594,1.000
401532420,2023,7,regular,total,5.101,0.621,0.000
401532421,2023,7,regular,margin,3.703,0.591,0.000
401532421,2023,7,regular,total,8.289,0.691,0.000
401532422,2023,7,regular,margin,3.148,0.534,1.000
401532422,2023,7,regular,total,6.515,0.654,1.000
401532423,2023,7,regular,margin,2.878,0.629,0.000
401532423,2023,7,regular,total,3.833,0.592,1.000
401532424,2023,7,regular,margin,0.150,0.531,1.000
401532424,2023,7,regular,total,4.216,0.601,0.000
401532593,2023,7,regular,margin,3.454,0.534,0.000
401532593,2023,7,regular,total,4.692,0.611,0.000
401532594,2023,7,regular,margin,3.446,0.559,0.000
401532594,2023,7,regular,total,4.629,0.610,1.000
401532595,2023,7,regular,margin,0.657,0.508,0.000
401532595,2023,7,regular,total,1.570,0.537,0.000
401532596,2023,7,regular,margin,1.898,0.526,1.000
401532596,2023,7,regular,total,0.268,0.506,0.000
401532597,2023,7,regular,margin,3.326,0.638,0.000
401532597,2023,7,regular,total,4.563,0.608,1.000
401532598,2023,7,regular,margin,3.536,0.611,1.000
401532598,2023,7,regular,total,0.732,0.515,0.000
401520329,2023,8,regular,margin,5.787,0.697,1.000
401520329,2023,8,regular,total,1.077,0.526,1.000
401520330,2023,8,regular,margin,2.242,0.559,1.000
401520330,2023,8,regular,total,0.600,0.514,0.000
401520331,2023,8,regular,margin,4.484,0.600,0.000
401520331,2023,8,regular,total,5.022,0.620,1.000
401520332,2023,8,regular,margin,2.502,0.585,0.000
401520332,2023,8,regular,total,5.116,0.619,1.000
401520333,2023,8,regular,margin,4.109,0.649,0.000
401520333,2023,8,regular,total,5.538,0.631,1.000
401520334,2023,8,regular,margin,0.000,0.534,1.000
401520334,2023,8,regular,total,9.119,0.709,0.000
401520335,2023,8,regular,margin,3.060,0.601,0.000
401520335,2023,8,regular,total,1.286,0.531,0.000
401520336,2023,8,regular,margin,2.351,0.544,1.000
401520336,2023,8,regular,total,2.727,0.567,1.000
401520337,2023,8,regular,margin,0.766,0.545,0.000
401520337,2023,8,regular,total,9.702,0.721,1.000
401520338,2023,8,regular,margin,3.015,0.556,0.000
401520338,2023,8,regular,total,4.987,0.627,0.000
401520339,2023,8,regular,margin,5.486,0.634,0.000
401520339,2023,8,regular,total,2.829,0.567,0.000
401520340,2023,8,regular,margin,3.123,0.558,0.000
401520340,2023,8,regular,total,3.032,0.573,1.000
401520341,2023,8,regular,margin,2.941,0.626,0.000
401520341,2023,8,regular,total,1.575,0.538,1.000
401520342,2023,8,regular,margin,6.837,0.710,1.000
401520342,2023,8,regular,total,8.841,0.704,0.000
401520343,2023,8,regular,margin,1.231,0.504,1.000
401520343,2023,8,regular,total,4.846,0.615,0.000
401520344,2023,8,regular,margin,0.528,0.503,0.000
401520344,2023,8,regular,total,4.005,0.595,0.000
401524035,2023,8,regular,margin,0.009,0.514,0.000
401524035,2023,8,regular,total,3.874,0.592,0.000
401524036,2023,8,regular,margin,7.048,0.659,0.000
401524036,2023,8,regular,total,2.758,0.566,0.000
401524037,2023,8,regular,margin,4.354,0.644,1.000
401524037,2023,8,regular,total,2.063,0.550,1.000
401524038,2023,8,regular,margin,3.818,0.576,1.000
401524038,2023,8,regular,total,3.698,0.588,1.000
401525528,2023,8,regular,margin,0.405,0.508,1.000
401525528,2023,8,regular,total,0.894,0.522,1.000
401525529,2023,8,regular,margin,3.254,0.608,1.000
401525529,2023,8,regular,total,9.224,0.711,1.000
401525530,2023,8,regular,margin,5.164,0.642,0.000
401525530,2023,8,regular,total,3.092,0.574,1.000
401525531,2023,8,regular,margin,1.686,0.528,1.000
401525531,2023,8,regular,total,1.212,0.529,0.500
401525532,2023,8,regular,margin,3.576,0.610,1.000
401525532,2023,8,regular,total,8.725,0.700,0.000
401525867,2023,8,regular,margin,3.708,0.573,0.000
401525867,2023,8,regular,total,9.310,0.712,0.000
401525868,2023,8,regular,margin,2.232,0.537,1.000
401525868,2023,8,regular,total,2.305,0.556,1.000
401525869,2023,8,regular,margin,4.541,0.577,1.000
401525869,2023,8,regular,total,1.351,0.532,1.000
401525870,2023,8,regular,margin,0.958,0.543,0.000
401525870,2023,8,regular,total,3.640,0.587,1.000
401525871,2023,8,regular,margin,3.777,0.602,0.000
401525871,2023,8,regular,total,5.311,0.625,1.000
401525872,2023,8,regular,margin,0.703,0.521,1.000
401525872,2023,8,regular,total,4.481,0.607,1.000
401531341,2023,8,regular,margin,3.398,0.581,0.000
401531341,2023,8,regular,total,1.564,0.538,0.000
401531372,2023,8,regular,margin,0.579,0.505,0.000
401531372,2023,8,regular,total,7.083,0.665,1.000
401531382,2023,8,regular,margin,1.547,0.595,0.000
401531382,2023,8,regular,total,0.189,0.505,1.000
401531391,2023,8,regular,margin,4.551,0.585,0.000
401531391,2023,8,regular,total,6.346,0.649,1.000
401531397,2023,8,regular,margin,3.878,0.600,0.000
401531397,2023,8,regular,total,2.240,0.553,1.000
401531406,2023,8,regular,margin,2.386,0.546,0.000
401531406,2023,8,regular,total,8.583,0.698,0.000
401531434,2023,8,regular,margin,0.903,0.556,0.500
401531434,2023,8,regular,total,3.981,0.601,0.000
401531892,2023,8,regular,margin,0.861,0.529,1.000
401531892,2023,8,regular,total,2.768,0.566,1.000
401531893,2023,8,regular,margin,3.098,0.609,0.000
401531893,2023,8,regular,total,7.973,0.679,0.000
401531894,2023,8,regular,margin,2.606,0.561,1.000
401531894,2023,8,regular,total,1.062,0.525,0.000
401531895,2023,8,regular,margin,0.582,0.540,1.000
401531895,2023,8,regular,total,3.559,0.585,0.000
401531896,2023,8,regular,margin,0.438,0.537,0.000
401531896,2023,8,regular,total,2.855,0.568,1.000
401531897,2023,8,regular,margin,1.836,0.549,1.000
401531897,2023,8,regular,total,0.328,0.508,0.000
401532425,2023,8,regular,margin,1.103,0.560,1.000
401532425,2023,8,regular,total,3.826,0.593,0.000
401532426,2023,8,regular,margin,4.811,0.651,1.000
401532426,2023,8,regular,total,2.160,0.553,0.000
401532427,2023,8,regular,margin,3.459,0.597,0.000
401532427,2023,8,regular,total,0.427,0.511,0.000
401532428,2023,8,regular,margin,3.293,0.579,1.000
401532428,2023,8,regular,total,0.235,0.505,1.000
401532429,2023,8,regular,margin,1.172,0.502,0.000
401532429,2023,8,regular,total,9.197,0.712,1.000
401532430,2023,8,regular,margin,1.711,0.522,1.000
401532430,2023,8,regular,total,9.327,0.713,0.000
401532599,2023,8,regular,margin,0.740,0.536,1.000
401532599,2023,8,regular,total,1.090,0.526,0.000
401532600,2023,8,regular,margin,0.208,0.518,1.000
401532600,2023,8,regular,total,1.813,0.543,0.000
401532601,2023,8,regular,margin,0.120,0.536,1.000
401532601,2023,8,regular,total,2.892,0.570,0.000
401532602,2023,8,regular,margin,0.422,0.539,0.000
401532602,2023,8,regular,total,0.305,0.507,0.000
401520345,2023,9,regular,margin,3.007,0.581,1.000
401520345,2023,9,regular,total,6.462,0.651,1.000
401520346,2023,9,regular,margin,4.870,0.658,0.000
401520346,2023,9,regular,total,4.169,0.599,0.000
401520347,2023,9,regular,margin,0.702,0.558,0.000
401520347,2023,9,regular,total,7.067,0.665,1.000
401520348,2023,9,regular,margin,2.915,0.551,0.000
401520348,2023,9,regular,total,3.807,0.594,1.000
401520349,2023,9,regular,margin,1.884,0.519,0.000
401520349,2023,9,regular,total,2.961,0.571,0.000
401520350,2023,9,regular,margin,0.509,0.530,0.000
401520350,2023,9,regular,total,9.122,0.709,0.500
401520351,2023,9,regular,margin,2.899,0.591,1.000
401520351,2023,9,regular,total,3.707,0.589,0.000
401520352,2023,9,regular,margin,0.692,0.517,0.000
401520352,2023,9,regular,total,0.404,0.510,1.000
401520353,2023,9,regular,margin,4.397,0.574,1.000
401520353,2023,9,regular,total,5.211,0.623,1.000
401520354,2023,9,regular,margin,1.834,0.533,1.000
401520354,2023,9,regular,total,6.846,0.661,0.000
401520355,2023,9,regular,margin,4.347,0.626,1.000
401520355,2023,9,regular,total,7.318,0.672,1.000
401520356,2023,9,regular,margin,5.964,0.653,1.000
401520356,2023,9,regular,total,6.819,0.659,1.000
401520357,2023,9,regular,margin,0.612,0.501,0.000
401520357,2023,9,regular,total,1.306,0.531,1.000
401520358,2023,9,regular,margin,0.409,0.522,0.000
401520358,2023,9,regular,total,8.923,0.705,1.000
401520359,2023,9,regular,margin,6.139,0.655,1.000
401520359,2023,9,regular,total,2.793,0.567,0.000
401520360,2023,9,regular,margin,0.446,0.511,1.000
401520360,2023,9,regular,total,0.347,0.507,1.000
401524039,2023,9,regular,margin,0.829,0.541,1.000
401524039,2023,9,regular,total,1.617,0.539,1.000
401524040,2023,9,regular,margin,1.851,0.582,1.000
401524040,2023,9,regular,total,0.904,0.521,0.000
401524041,2023,9,regular,margin,0.157,0.536,1.000
401524041,2023,9,regular,total,3.391,0.581,1.000
401524042,2023,9,regular,margin,5.578,0.612,1.000
401524042,2023,9,regular,total,6.147,0.644,0.000
401524043,2023,9,regular,margin,1.003,0.518,0.000
401524043,2023,9,regular,total,1.676,0.540,0.000
401524044,2023,9,regular,margin,4.486,0.639,0.000
401524044,2023,9,regular,total,0.106,0.502,1.000
401525440,2023,9,regular,margin,4.981,0.613,0.000
401525440,2023,9,regular,total,4.651,0.611,1.000
401525533,2023,9,regular,margin,0.324,0.512,1.000
401525533,2023,9,regular,total,2.110,0.551,1.000
401525534,2023,9,regular,margin,2.023,0.587,1.000
401525534,2023,9,regular,total,4.933,0.617,0.000
401525535,2023,9,regular,margin,9.566,0.754,0.000
401525535,2023,9,regular,total,0.232,0.504,1.000
401525536,2023,9,regular,margin,3.189,0.558,0.000
401525536,2023,9,regular,total,3.824,0.591,1.000
401525537,2023,9,regular,margin,0.095,0.517,1.000
401525537,2023,9,regular,total,2.672,0.564,0.000
401525538,2023,9,regular,margin,4.763,0.620,1.000
401525538,2023,9,regular,total,4.939,0.617,1.000
401525873,2023,9,regular,margin,1.275,0.514,1.000
401525873,2023,9,regular,total,3.504,0.584,1.000
401525874,2023,9,regular,margin,4.875,0.583,0.000
401525874,2023,9,regular,total,2.393,0.557,0.000
401525875,2023,9,regular,margin,0.962,0.528,1.000
401525875,2023,9,regular,total,0.738,0.518,1.000
401525876,2023,9,regular,margin,5.245,0.585,1.000
401525876,2023,9,regular,total,2.911,0.570,1.000
401525877,2023,9,regular,margin,0.695,0.509,1.000
401525877,2023,9,regular,total,3.350,0.580,0.000
401525878,2023,9,regular,margin,0.794,0.538,1.000
401525878,2023,9,regular,total,2.806,0.567,0.000
401531342,2023,9,regular,margin,0.570,0.541,1.000
401531342,2023,9,regular,total,3.799,0.590,1.000
401531373,2023,9,regular,margin,0.467,0.522,1.000
401531373,2023,9,regular,total,3.957,0.594,0.000
401531398,2023,9,regular,margin,5.206,0.634,1.000
401531398,2023,9,regular,total,4.083,0.597,1.000
401531407,2023,9,regular,margin,2.000,0.515,1.000
401531407,2023,9,regular,total,2.941,0.571,1.000
401531430,2023,9,regular,margin,4.211,0.582,0.000
401531430,2023,9,regular,total,4.815,0.614,0.000
401531898,2023,9,regular,margin,1.145,0.530,1.000
401531898,2023,9,regular,total,3.371,0.580,1.000
401531899,2023,9,regular,margin,4.004,0.639,1.000
401531899,2023,9,regular,total,4.907,0.617,0.000
401531900,2023,9,regular,margin,6.104,0.646,1.000
401531900,2023,9,regular,total,5.242,0.624,1.000
401531901,2023,9,regular,margin,1.995,0.567,0.000
401531901,2023,9,regular,total,3.107,0.574,1.000
401531902,2023,9,regular,margin,1.652,0.514,0.000
401531902,2023,9,regular,total,0.279,0.507,0.000
401531903,2023,9,regular,margin,2.622,0.547,1.000
401531903,2023,9,regular,total,7.442,0.672,1.000
401531929,2023,9,regular,margin,1.624,0.526,0.000
401531929,2023,9,regular,total,0.697,0.517,0.000
401532431,2023,9,regular,margin,5.338,0.656,0.000
401532431,2023,9,regular,total,0.501,0.513,1.000
401532432,2023,9,regular,margin,3.848,0.658,1.000
401532432,2023,9,regular,total,0.438,0.506,0.000
401532603,2023,9,regular,margin,4.572,0.621,0.000
401532603,2023,9,regular,total,0.155,0.503,1.000
401532604,2023,9,regular,margin,5.080,0.644,1.000
401532604,2023,9,regular,total,1.725,0.542,1.000
401532605,2023,9,regular,margin,3.090,0.545,1.000
401532605,2023,9,regular,total,1.381,0.533,0.000
401532606,2023,9,regular,margin,1.669,0.507,0.000
401532606,2023,9,regular,total,1.158,0.528,0.000
401532607,2023,9,regular,margin,1.163,0.502,1.000
401532607,2023,9,regular,total,2.199,0.553,0.000
401520361,2023,10,regular,margin,3.737,0.600,1.000
401520361,2023,10,regular,total,4.774,0.621,0.000
401520362,2023,10,regular,margin,0.862,0.526,0.000
401520362,2023,10,regular,total,1.194,0.529,1.000
401520363,2023,10,regular,margin,0.984,0.552,1.000
401520363,2023,10,regular,total,1.687,0.541,1.000
401520364,2023,10,regular,margin,1.113,0.543,1.000
401520364,2023,10,regular,total,2.246,0.553,1.000
401520365,2023,10,regular,margin,1.672,0.514,0.000
401520365,2023,10,regular,total,6.829,0.660,0.000
401520366,2023,10,regular,margin,0.158,0.510,0.000
401520366,2023,10,regular,total,2.071,0.549,0.000
401520367,2023,10,regular,margin,1.892,0.501,1.000
401520367,2023,10,regular,total,5.520,0.630,1.000
401520368,2023,10,regular,margin,1.831,0.540,1.000
401520368,2023,10,regular,total,0.379,0.509,0.500
401520369,2023,10,regular,margin,0.241,0.513,1.000
401520369,2023,10,regular,total,11.327,0.754,1.000
401520370,2023,10,regular,margin,3.238,0.605,0.000
401520370,2023,10,regular,total,0.154,0.506,1.000
401520371,2023,10,regular,margin,4.759,0.649,0.000
401520371,2023,10,regular,total,6.116,0.644,0.000
401520372,2023,10,regular,margin,0.282,0.519,0.000
401520372,2023,10,regular,total,3.636,0.586,1.000
401520373,2023,10,regular,margin,0.759,0.510,1.000
401520373,2023,10,regular,total,9.836,0.728,0.000
401520374,2023,10,regular,margin,0.762,0.516,0.500
401520374,2023,10,regular,total,1.910,0.546,1.000
401520375,2023,10,regular,margin,0.237,0.530,0.500
401520375,2023,10,regular,total,3.101,0.576,1.000
401520376,2023,10,regular,margin,5.263,0.644,1.000
401520376,2023,10,regular,total,1.020,0.525,1.000
401520377,2023,10,regular,margin,5.447,0.638,0.000
401520377,2023,10,regular,total,1.633,0.539,0.000
401520378,2023,10,regular,margin,0.078,0.533,1.000
401520378,2023,10,regular,total,0.543,0.513,1.000
401520379,2023,10,regular,margin,0.326,0.500,1.000
401520379,2023,10,regular,total,2.692,0.565,0.000
401524045,2023,10,regular,margin,2.368,0.562,1.000
401524045,2023,10,regular,total,4.241,0.601,0.000
401524046,2023,10,regular,margin,2.816,0.574,1.000
401524046,2023,10,regular,total,1.390,0.533,0.000
401524047,2023,10,regular,margin,3.177,0.566,0.000
401524047,2023,10,regular,total,1.809,0.543,1.000
401524048,2023,10,regular,margin,2.108,0.574,0.000
401524048,2023,10,regular,total,6.318,0.648,0.000
401524049,2023,10,regular,margin,1.198,0.502,0.000
401524049,2023,10,regular,total,1.406,0.537,1.000
401524050,2023,10,regular,margin,4.095,0.609,1.000
401524050,2023,10,regular,total,0.888,0.521,1.000
401525441,2023,10,regular,margin,3.478,0.570,0.000
401525441,2023,10,regular,total,7.073,0.665,1.000
401525539,2023,10,regular,margin,5.074,0.617,0.000
401525539,2023,10,regular,total,7.120,0.667,1.000
401525540,2023,10,regular,margin,3.064,0.594,0.000
401525540,2023,10,regular,total,6.301,0.648,0.000
401525541,2023,10,regular,margin,0.738,0.502,1.000
401525541,2023,10,regular,total,7.659,0.678,0.000
401525542,2023,10,regular,margin,0.557,0.531,0.000
401525542,2023,10,regular,total,1.484,0.536,1.000
401525543,2023,10,regular,margin,2.768,0.595,0.000
401525543,2023,10,regular,total,1.847,0.543,1.000
401525544,2023,10,regular,margin,3.194,0.607,1.000
401525544,2023,10,regular,total,8.210,0.690,0.000
401525879,2023,10,regular,margin,2.385,0.541,0.000
401525879,2023,10,regular,total,2.241,0.554,0.000
401525880,2023,10,regular,margin,0.115,0.516,0.000
401525880,2023,10,regular,total,1.530,0.537,0.000
401525881,2023,10,regular,margin,3.322,0.547,0.000
401525881,2023,10,regular,total,2.827,0.567,1.000
401525882,2023,10,regular,margin,0.512,0.507,0.000
401525882,2023,10,regular,total,0.152,0.504,0.000
401525883,2023,10,regular,margin,0.443,0.515,1.000
401525883,2023,10,regular,total,1.496,0.536,0.000
401525884,2023,10,regular,margin,1.202,0.551,1.000
401525884,2023,10,regular,total,1.986,0.542,1.000
401525885,2023,10,regular,margin,5.418,0.657,0.000
401525885,2023,10,regular,total,5.420,0.628,0.000
401531343,2023,10,regular,margin,2.580,0.595,1.000
401531343,2023,10,regular,total,5.224,0.624,1.000
401531374,2023,10,regular,margin,6.720,0.655,1.000
401531374,2023,10,regular,total,1.463,0.536,0.000
401531383,2023,10,regular,margin,0.546,0.500,0.000
401531383,2023,10,regular,total,1.245,0.530,0.000
401531392,2023,10,regular,margin,0.425,0.527,1.000
401531392,2023,10,regular,total,1.902,0.547,1.000
401531399,2023,10,regular,margin,0.422,0.545,0.000
401531399,2023,10,regular,total,6.106,0.643,1.000
401531425,2023,10,regular,margin,3.010,0.575,0.000
401531425,2023,10,regular,total,2.068,0.550,0.000
401531440,2023,10,regular,margin,3.068,0.570,0.000
401531440,2023,10,regular,total,0.902,0.522,1.000
401531904,2023,10,regular,margin,5.249,0.653,0.000
401531904,2023,10,regular,total,2.006,0.550,0.000
401531905,2023,10,regular,margin,1.135,0.525,1.000
401531905,2023,10,regular,total,3.609,0.586,0.000
401531906,2023,10,regular,margin,4.107,0.630,0.000
401531906,2023,10,regular,total,3.173,0.576,1.000
401531907,2023,10,regular,margin,3.538,0.576,1.000
401531907,2023,10,regular,total,0.720,0.517,0.000
401531908,2023,10,regular,margin,4.763,0.582,0.000
401531908,2023,10,regular,total,1.021,0.524,1.000
401531909,2023,10,regular,margin,0.420,0.507,1.000
401531909,2023,10,regular,total,1.302,0.531,0.000
401531910,2023,10,regular,margin,4.124,0.594,0.000
401531910,2023,10,regular,total,6.296,0.642,0.000
401532433,2023,10,regular,margin,1.068,0.555,1.000
401532433,2023,10,regular,total,3.097,0.574,1.000
401532434,2023,10,regular,margin,4.943,0.644,0.000
401532434,2023,10,regular,total,5.314,0.620,0.000
401532435,2023,10,regular,margin,4.327,0.586,0.000
401532435,2023,10,regular,total,6.907,0.663,1.000
401532436,2023,10,regular,margin,1.273,0.507,1.000
401532436,2023,10,regular,total,9.756,0.727,1.000
401532608,2023,10,regular,margin,0.296,0.527,1.000
401532608,2023,10,regular,total,1.208,0.529,0.000
401532609,2023,10,regular,margin,0.909,0.507,1.000
401532609,2023,10,regular,total,5.805,0.637,0.000
401532610,2023,10,regular,margin,5.088,0.605,0.000
401532610,2023,10,regular,total,2.585,0.562,0.000
401532611,2023,10,regular,margin,5.512,0.644,0.000
401532611,2023,10,regular,total,1.604,0.539,1.000
401532612,2023,10,regular,margin,3.392,0.594,0.000
401532612,2023,10,regular,total,0.547,0.513,0.000
401520380,2023,11,regular,margin,1.771,0.526,1.000
401520380,2023,11,regular,total,2.521,0.561,1.000
401520382,2023,11,regular,margin,1.237,0.566,0.000
401520382,2023,11,regular,total,2.098,0.544,0.000
401520383,2023,11,regular,margin,1.686,0.516,0.000
401520383,2023,11,regular,total,7.754,0.680,1.000
401520384,2023,11,regular,margin,3.290,0.609,1.000
401520384,2023,11,regular,total,8.056,0.697,0.000
401520385,2023,11,regular,margin,5.183,0.623,0.000
401520385,2023,11,regular,total,2.644,0.564,1.000
401520386,2023,11,regular,margin,0.420,0.549,0.000
401520386,2023,11,regular,total,2.416,0.553,1.000
401520387,2023,11,regular,margin,6.704,0.711,1.000
401520387,2023,11,regular,total,5.264,0.619,1.000
401520388,2023,11,regular,margin,2.548,0.569,0.000
401520388,2023,11,regular,total,0.243,0.506,0.000
401520389,2023,11,regular,margin,0.336,0.507,1.000
401520389,2023,11,regular,total,1.560,0.537,0.000
401520390,2023,11,regular,margin,1.444,0.575,0.000
401520390,2023,11,regular,total,5.077,0.620,0.000
401520391,2023,11,regular,margin,2.551,0.558,0.000
401520391,2023,11,regular,total,1.053,0.519,1.000
401520392,2023,11,regular,margin,0.268,0.519,0.000
401520392,2023,11,regular,total,5.380,0.628,0.000
401520393,2023,11,regular,margin,3.266,0.581,0.000
401520393,2023,11,regular,total,1.079,0.521,0.000
401520394,2023,11,regular,margin,2.735,0.605,0.000
401520394,2023,11,regular,total,5.570,0.632,0.000
401520395,2023,11,regular,margin,0.307,0.504,1.000
401520395,2023,11,regular,total,3.695,0.588,1.000
401520396,2023,11,regular,margin,0.782,0.522,0.000
401520396,2023,11,regular,total,4.765,0.613,0.000
401520397,2023,11,regular,margin,3.346,0.581,0.000
401520397,2023,11,regular,total,8.112,0.688,1.000
401520398,2023,11,regular,margin,3.254,0.610,1.000
401520398,2023,11,regular,total,4.361,0.605,0.000
401520399,2023,11,regular,margin,2.342,0.539,0.000
401520399,2023,11,regular,total,7.803,0.680,0.000
401524051,2023,11,regular,margin,0.022,0.516,1.000
401524051,2023,11,regular,total,1.925,0.546,1.000
401524052,2023,11,regular,margin,0.254,0.546,1.000
401524052,2023,11,regular,total,2.586,0.562,1.000
401524053,2023,11,regular,margin,2.247,0.555,1.000
401524053,2023,11,regular,total,6.474,0.651,1.000
401524054,2023,11,regular,margin,5.139,0.626,0.000
401524054,2023,11,regular,total,1.348,0.532,0.000
401524055,2023,11,regular,margin,0.164,0.510,1.000
401524055,2023,11,regular,total,2.703,0.566,0.000
401524056,2023,11,regular,margin,5.253,0.665,1.000
401524056,2023,11,regular,total,0.539,0.514,1.000
401525546,2023,11,regular,margin,3.336,0.569,1.000
401525546,2023,11,regular,total,0.201,0.504,0.000
401525547,2023,11,regular,margin,2.326,0.562,0.000
401525547,2023,11,regular,total,0.732,0.518,1.000
401525548,2023,11,regular,margin,3.373,0.596,0.000
401525548,2023,11,regular,total,1.777,0.543,1.000
401525549,2023,11,regular,margin,6.811,0.704,1.000
401525549,2023,11,regular,total,3.064,0.573,1.000
401525550,2023,11,regular,margin,0.854,0.509,0.000
401525550,2023,11,regular,total,4.037,0.596,0.000
401525551,2023,11,regular,margin,0.843,0.529,0.000
401525551,2023,11,regular,total,5.205,0.624,0.000
401525552,2023,11,regular,margin,1.834,0.568,1.000
401525552,2023,11,regular,total,7.733,0.686,1.000
401525886,2023,11,regular,margin,1.616,0.598,0.000
401525886,2023,11,regular,total,5.658,0.635,1.000
401525887,2023,11,regular,margin,3.464,0.585,0.000
401525887,2023,11,regular,total,1.461,0.541,0.000
401525888,2023,11,regular,margin,0.394,0.517,1.000
401525888,2023,11,regular,total,0.245,0.506,0.000
401525889,2023,11,regular,margin,2.009,0.581,1.000
401525889,2023,11,regular,total,0.451,0.511,0.000
401525890,2023,11,regular,margin,0.809,0.530,0.000
401525890,2023,11,regular,total,0.063,0.502,1.000
401525891,2023,11,regular,margin,3.165,0.593,1.000
401525891,2023,11,regular,total,1.416,0.540,1.000
401525892,2023,11,regular,margin,1.570,0.538,0.000
401525892,2023,11,regular,total,2.806,0.567,1.000
401531344,2023,11,regular,margin,2.862,0.564,1.000
401531344,2023,11,regular,total,0.409,0.503,1.000
401531384,2023,11,regular,margin,1.201,0.569,1.000
401531384,2023,11,regular,total,0.226,0.505,1.000
401531393,2023,11,regular,margin,3.382,0.534,0.000
401531393,2023,11,regular,total,1.428,0.534,1.000
401531400,2023,11,regular,margin,3.675,0.599,0.000
401531400,2023,11,regular,total,7.090,0.660,0.000
401531408,2023,11,regular,margin,3.780,0.564,0.000
401531408,2023,11,regular,total,5.136,0.622,1.000
401531416,2023,11,regular,margin,1.745,0.598,1.000
401531416,2023,11,regular,total,3.830,0.598,0.000
401531437,2023,11,regular,margin,0.245,0.530,1.000
